insurance_id,insurance_number,client_id,employee_id,begin_date,expiration_date,insuranceType_id,payment_id,branch_id,price
1357,Ube-B13/C-1357/E-606-8731,1357,606,2013-03-12,2014-03-12,4,1357,13,2400
1358,Ube-B14/C-1358/E-194-6798,1358,194,2019-12-05,2020-12-04,4,1358,14,1700
1359,Ube-B15/C-1359/E-509-3278,1359,509,2017-09-05,2018-09-05,1,1359,15,400
1360,Ube-B0/C-1360/E-917-3709,1360,917,2019-12-08,2020-12-07,1,1360,0,1600
1361,Ube-B1/C-1361/E-348-4141,1361,348,2013-04-27,2014-04-27,1,1361,1,400
1362,Ube-B2/C-1362/E-992-0955,1362,992,2018-03-25,2019-03-25,2,1362,2,900
1363,Ube-B3/C-1363/E-510-3099,1363,510,2019-01-27,2020-01-27,0,1363,3,2200
1364,Ube-B4/C-1364/E-913-8047,1364,913,2017-09-22,2018-09-22,2,1364,4,400
1365,Ube-B5/C-1365/E-654-5687,1365,654,2017-06-01,2018-06-01,3,1365,5,300
1366,Ube-B6/C-1366/E-711-2126,1366,711,2012-06-27,2013-06-27,0,1366,6,400
1367,Ube-B7/C-1367/E-609-3923,1367,609,2016-07-01,2017-07-01,3,1367,7,1700
1368,Ube-B8/C-1368/E-916-7412,1368,916,2019-06-16,2020-06-15,0,1368,8,300
1369,Ube-B9/C-1369/E-580-4053,1369,580,2019-04-17,2020-04-16,1,1369,9,800
1370,Ube-B10/C-1370/E-496-4020,1370,496,2019-12-10,2020-12-09,3,1370,10,600
1371,Ube-B11/C-1371/E-876-1789,1371,876,2019-07-07,2020-07-06,3,1371,11,400
1372,Ube-B12/C-1372/E-842-7964,1372,842,2018-11-14,2019-11-14,0,1372,12,900
1373,Ube-B13/C-1373/E-432-6124,1373,432,2018-01-13,2019-01-13,0,1373,13,1700
1374,Ube-B14/C-1374/E-746-2433,1374,746,2019-02-03,2020-02-03,4,1374,14,1500
1375,Ube-B15/C-1375/E-870-9765,1375,870,2019-06-13,2020-06-12,4,1375,15,1100
1376,Ube-B0/C-1376/E-579-7514,1376,579,2017-06-03,2018-06-03,3,1376,0,1500
1377,Ube-B1/C-1377/E-90-9211,1377,90,2015-02-07,2016-02-07,3,1377,1,2000
1378,Ube-B2/C-1378/E-164-9316,1378,164,2019-03-12,2020-03-11,1,1378,2,400
1379,Ube-B3/C-1379/E-186-0705,1379,186,2019-06-08,2020-06-07,1,1379,3,2500
1380,Ube-B4/C-1380/E-887-5703,1380,887,2016-01-21,2017-01-20,0,1380,4,600
1381,Ube-B5/C-1381/E-387-7684,1381,387,2014-04-16,2015-04-16,2,1381,5,300
1382,Ube-B6/C-1382/E-626-4290,1382,626,2018-07-31,2019-07-31,4,1382,6,2400
1383,Ube-B7/C-1383/E-770-9422,1383,770,2019-01-11,2020-01-11,1,1383,7,300
1384,Ube-B8/C-1384/E-156-1319,1384,156,2016-09-14,2017-09-14,2,1384,8,700
1385,Ube-B9/C-1385/E-532-7322,1385,532,2019-04-11,2020-04-10,1,1385,9,700
1386,Ube-B10/C-1386/E-610-1728,1386,610,2018-07-22,2019-07-22,0,1386,10,1200
1387,Ube-B11/C-1387/E-668-4716,1387,668,2013-03-05,2014-03-05,4,1387,11,1800
1388,Ube-B12/C-1388/E-411-4988,1388,411,2016-11-24,2017-11-24,0,1388,12,600
1389,Ube-B13/C-1389/E-104-0880,1389,104,2019-04-28,2020-04-27,1,1389,13,2100
1390,Ube-B14/C-1390/E-550-9452,1390,550,2016-06-15,2017-06-15,4,1390,14,1900
1391,Ube-B15/C-1391/E-828-4350,1391,828,2019-06-08,2020-06-07,3,1391,15,2400
1392,Ube-B0/C-1392/E-445-8563,1392,445,2018-04-13,2019-04-13,0,1392,0,2400
1393,Ube-B1/C-1393/E-747-5083,1393,747,2019-09-13,2020-09-12,1,1393,1,1700
1394,Ube-B2/C-1394/E-623-5670,1394,623,2012-03-14,2013-03-14,1,1394,2,500
1395,Ube-B3/C-1395/E-609-7037,1395,609,2015-04-23,2016-04-22,4,1395,3,2200
1396,Ube-B4/C-1396/E-508-1551,1396,508,2016-11-12,2017-11-12,3,1396,4,1800
1397,Ube-B5/C-1397/E-877-6729,1397,877,2019-10-05,2020-10-04,3,1397,5,2400
1398,Ube-B6/C-1398/E-209-0142,1398,209,2019-07-05,2020-07-04,4,1398,6,2100
1399,Ube-B7/C-1399/E-273-5274,1399,273,2015-11-29,2016-11-28,4,1399,7,1000
1400,Ube-B8/C-1400/E-924-6244,1400,924,2019-05-17,2020-05-16,2,1400,8,1400
1401,Ube-B9/C-1401/E-1-1135,1401,1,2013-03-15,2014-03-15,2,1401,9,1100
1402,Ube-B10/C-1402/E-115-0484,1402,115,2014-01-18,2015-01-18,1,1402,10,300
1403,Ube-B11/C-1403/E-630-3895,1403,630,2019-08-28,2020-08-27,4,1403,11,900
1404,Ube-B12/C-1404/E-173-4776,1404,173,2018-12-25,2019-12-25,2,1404,12,1200
1405,Ube-B13/C-1405/E-67-2534,1405,67,2019-03-19,2020-03-18,2,1405,13,1100
1406,Ube-B14/C-1406/E-569-7944,1406,569,2018-12-11,2019-12-11,4,1406,14,1300
1407,Ube-B15/C-1407/E-46-7861,1407,46,2016-04-14,2017-04-14,2,1407,15,900
1408,Ube-B0/C-1408/E-271-9696,1408,271,2012-09-24,2013-09-24,1,1408,0,1900
1409,Ube-B1/C-1409/E-27-9365,1409,27,2018-01-19,2019-01-19,0,1409,1,900
1410,Ube-B2/C-1410/E-959-1279,1410,959,2017-02-06,2018-02-06,2,1410,2,900
1411,Ube-B3/C-1411/E-850-4059,1411,850,2017-03-20,2018-03-20,0,1411,3,2200
1412,Ube-B4/C-1412/E-741-2312,1412,741,2019-10-19,2020-10-18,1,1412,4,1100
1413,Ube-B5/C-1413/E-72-8068,1413,72,2018-12-04,2019-12-04,3,1413,5,1900
1414,Ube-B6/C-1414/E-74-8880,1414,74,2019-07-11,2020-07-10,2,1414,6,800
1415,Ube-B7/C-1415/E-216-1656,1415,216,2017-11-29,2018-11-29,0,1415,7,1700
1416,Ube-B8/C-1416/E-709-1493,1416,709,2017-10-29,2018-10-29,2,1416,8,2000
1417,Ube-B9/C-1417/E-143-8692,1417,143,2019-11-19,2020-11-18,4,1417,9,300
1418,Ube-B10/C-1418/E-593-1503,1418,593,2016-11-09,2017-11-09,3,1418,10,1500
1419,Ube-B11/C-1419/E-130-8326,1419,130,2019-04-14,2020-04-13,3,1419,11,1500
1420,Ube-B12/C-1420/E-389-3691,1420,389,2018-09-08,2019-09-08,4,1420,12,1000
1421,Ube-B13/C-1421/E-580-1565,1421,580,2019-05-12,2020-05-11,3,1421,13,1000
1422,Ube-B14/C-1422/E-863-1439,1422,863,2019-12-21,2020-12-20,3,1422,14,1200
1423,Ube-B15/C-1423/E-26-4897,1423,26,2018-01-10,2019-01-10,0,1423,15,1300
1424,Ube-B0/C-1424/E-6-6973,1424,6,2019-07-21,2020-07-20,0,1424,0,400
1425,Ube-B1/C-1425/E-407-3523,1425,407,2019-06-01,2020-05-31,0,1425,1,1200
1426,Ube-B2/C-1426/E-452-3948,1426,452,2014-03-05,2015-03-05,4,1426,2,1600
1427,Ube-B3/C-1427/E-948-0909,1427,948,2019-05-05,2020-05-04,0,1427,3,2400
1428,Ube-B4/C-1428/E-755-4542,1428,755,2015-09-13,2016-09-12,2,1428,4,600
1429,Ube-B5/C-1429/E-740-9797,1429,740,2019-03-20,2020-03-19,4,1429,5,800
1430,Ube-B6/C-1430/E-659-0366,1430,659,2016-12-29,2017-12-29,3,1430,6,700
1431,Ube-B7/C-1431/E-597-5794,1431,597,2015-07-07,2016-07-06,3,1431,7,2100
1432,Ube-B8/C-1432/E-783-1756,1432,783,2017-11-25,2018-11-25,3,1432,8,2300
1433,Ube-B9/C-1433/E-966-8656,1433,966,2014-04-28,2015-04-28,3,1433,9,2400
1434,Ube-B10/C-1434/E-653-1481,1434,653,2019-07-03,2020-07-02,1,1434,10,1300
1435,Ube-B11/C-1435/E-164-4990,1435,164,2018-03-13,2019-03-13,0,1435,11,400
1436,Ube-B12/C-1436/E-243-5471,1436,243,2015-07-19,2016-07-18,1,1436,12,400
1437,Ube-B13/C-1437/E-977-5712,1437,977,2018-09-08,2019-09-08,3,1437,13,300
1438,Ube-B14/C-1438/E-445-5889,1438,445,2016-03-15,2017-03-15,0,1438,14,800
1439,Ube-B15/C-1439/E-72-7212,1439,72,2019-10-29,2020-10-28,2,1439,15,1700
1440,Ube-B0/C-1440/E-24-4312,1440,24,2016-09-02,2017-09-02,1,1440,0,1600
1441,Ube-B1/C-1441/E-459-4823,1441,459,2018-11-12,2019-11-12,1,1441,1,1600
1442,Ube-B2/C-1442/E-340-4835,1442,340,2019-05-22,2020-05-21,0,1442,2,2200
1443,Ube-B3/C-1443/E-336-5842,1443,336,2015-10-11,2016-10-10,2,1443,3,700
1444,Ube-B4/C-1444/E-560-8870,1444,560,2019-05-23,2020-05-22,2,1444,4,1700
1445,Ube-B5/C-1445/E-484-5555,1445,484,2016-02-20,2017-02-19,3,1445,5,300
1446,Ube-B6/C-1446/E-304-8668,1446,304,2013-05-13,2014-05-13,1,1446,6,2100
1447,Ube-B7/C-1447/E-198-2825,1447,198,2015-12-08,2016-12-07,4,1447,7,500
1448,Ube-B8/C-1448/E-158-9027,1448,158,2019-10-17,2020-10-16,4,1448,8,2200
1449,Ube-B9/C-1449/E-902-2607,1449,902,2014-08-30,2015-08-30,1,1449,9,1800
1450,Ube-B10/C-1450/E-540-1194,1450,540,2013-03-20,2014-03-20,3,1450,10,1400
1451,Ube-B11/C-1451/E-253-0697,1451,253,2018-06-30,2019-06-30,2,1451,11,1300
1452,Ube-B12/C-1452/E-977-7057,1452,977,2012-06-04,2013-06-04,4,1452,12,1500
1453,Ube-B13/C-1453/E-567-9128,1453,567,2018-05-07,2019-05-07,0,1453,13,300
1454,Ube-B14/C-1454/E-888-6910,1454,888,2019-05-25,2020-05-24,1,1454,14,2200
1455,Ube-B15/C-1455/E-651-9553,1455,651,2017-06-19,2018-06-19,1,1455,15,1500
1456,Ube-B0/C-1456/E-574-6390,1456,574,2016-09-25,2017-09-25,0,1456,0,400
1457,Ube-B1/C-1457/E-573-4484,1457,573,2018-08-11,2019-08-11,3,1457,1,1200
1458,Ube-B2/C-1458/E-142-1571,1458,142,2016-10-18,2017-10-18,4,1458,2,1800
1459,Ube-B3/C-1459/E-920-9705,1459,920,2019-07-01,2020-06-30,3,1459,3,800
1460,Ube-B4/C-1460/E-169-6830,1460,169,2017-11-14,2018-11-14,1,1460,4,1700
1461,Ube-B5/C-1461/E-683-8905,1461,683,2011-03-07,2012-03-06,1,1461,5,2100
1462,Ube-B6/C-1462/E-411-9323,1462,411,2017-07-07,2018-07-07,1,1462,6,1000
1463,Ube-B7/C-1463/E-250-1296,1463,250,2019-11-21,2020-11-20,3,1463,7,800
1464,Ube-B8/C-1464/E-709-1028,1464,709,2017-12-02,2018-12-02,2,1464,8,1500
1465,Ube-B9/C-1465/E-552-1834,1465,552,2017-04-22,2018-04-22,0,1465,9,2100
1466,Ube-B10/C-1466/E-161-0972,1466,161,2017-03-17,2018-03-17,2,1466,10,1200
1467,Ube-B11/C-1467/E-432-4658,1467,432,2017-09-13,2018-09-13,3,1467,11,300
1468,Ube-B12/C-1468/E-379-0139,1468,379,2019-01-26,2020-01-26,0,1468,12,700
1469,Ube-B13/C-1469/E-491-5779,1469,491,2019-08-26,2020-08-25,3,1469,13,1300
1470,Ube-B14/C-1470/E-745-2695,1470,745,2018-11-22,2019-11-22,3,1470,14,1900
1471,Ube-B15/C-1471/E-894-7304,1471,894,2018-02-28,2019-02-28,1,1471,15,1800
1472,Ube-B0/C-1472/E-833-8494,1472,833,2019-03-28,2020-03-27,1,1472,0,1900
1473,Ube-B1/C-1473/E-160-6177,1473,160,2019-07-03,2020-07-02,1,1473,1,2200
1474,Ube-B2/C-1474/E-313-8500,1474,313,2015-12-22,2016-12-21,3,1474,2,300
1475,Ube-B3/C-1475/E-549-2688,1475,549,2019-09-20,2020-09-19,4,1475,3,1900
1476,Ube-B4/C-1476/E-747-4739,1476,747,2014-10-11,2015-10-11,1,1476,4,1500
1477,Ube-B5/C-1477/E-296-6884,1477,296,2014-05-14,2015-05-14,2,1477,5,700
1478,Ube-B6/C-1478/E-867-6738,1478,867,2018-08-05,2019-08-05,2,1478,6,2300
1479,Ube-B7/C-1479/E-794-9362,1479,794,2015-06-13,2016-06-12,3,1479,7,1100
1480,Ube-B8/C-1480/E-186-3710,1480,186,2019-03-23,2020-03-22,4,1480,8,600
1481,Ube-B9/C-1481/E-479-5946,1481,479,2019-10-21,2020-10-20,3,1481,9,1200
1482,Ube-B10/C-1482/E-197-4181,1482,197,2019-09-19,2020-09-18,4,1482,10,1200
1483,Ube-B11/C-1483/E-444-5852,1483,444,2019-12-30,2020-12-29,0,1483,11,1200
1484,Ube-B12/C-1484/E-926-1492,1484,926,2019-08-10,2020-08-09,4,1484,12,1200
1485,Ube-B13/C-1485/E-251-5794,1485,251,2018-11-17,2019-11-17,1,1485,13,2000
1486,Ube-B14/C-1486/E-719-8806,1486,719,2019-03-22,2020-03-21,4,1486,14,900
1487,Ube-B15/C-1487/E-531-5873,1487,531,2017-07-27,2018-07-27,3,1487,15,2100
1488,Ube-B0/C-1488/E-242-9961,1488,242,2018-07-09,2019-07-09,4,1488,0,600
1489,Ube-B1/C-1489/E-482-8798,1489,482,2019-10-21,2020-10-20,4,1489,1,300
1490,Ube-B2/C-1490/E-739-7874,1490,739,2019-04-12,2020-04-11,2,1490,2,2400
1491,Ube-B3/C-1491/E-871-7139,1491,871,2018-10-14,2019-10-14,3,1491,3,1300
1492,Ube-B4/C-1492/E-488-0379,1492,488,2016-12-16,2017-12-16,2,1492,4,1300
1493,Ube-B5/C-1493/E-587-1263,1493,587,2018-02-02,2019-02-02,2,1493,5,1000
1494,Ube-B6/C-1494/E-57-8679,1494,57,2015-07-01,2016-06-30,0,1494,6,300
1495,Ube-B7/C-1495/E-255-8594,1495,255,2015-11-06,2016-11-05,2,1495,7,2500
1496,Ube-B8/C-1496/E-384-5801,1496,384,2019-07-29,2020-07-28,4,1496,8,300
1497,Ube-B9/C-1497/E-370-3744,1497,370,2013-02-13,2014-02-13,3,1497,9,300
1498,Ube-B10/C-1498/E-621-2683,1498,621,2011-02-16,2012-02-16,1,1498,10,1300
1499,Ube-B11/C-1499/E-816-7534,1499,816,2016-02-26,2017-02-25,1,1499,11,1800
1500,Ube-B12/C-1500/E-746-2512,1500,746,2019-12-20,2020-12-19,0,1500,12,600
1501,Ube-B13/C-1501/E-637-0806,1501,637,2016-01-20,2017-01-19,4,1501,13,2000
1502,Ube-B14/C-1502/E-116-6603,1502,116,2016-03-23,2017-03-23,2,1502,14,400
1503,Ube-B15/C-1503/E-702-3513,1503,702,2015-09-16,2016-09-15,4,1503,15,1400
1504,Ube-B0/C-1504/E-335-1516,1504,335,2017-11-28,2018-11-28,0,1504,0,1100
1505,Ube-B1/C-1505/E-49-4585,1505,49,2018-11-13,2019-11-13,2,1505,1,1900
1506,Ube-B2/C-1506/E-479-2833,1506,479,2019-10-07,2020-10-06,3,1506,2,2000
1507,Ube-B3/C-1507/E-331-1209,1507,331,2019-08-29,2020-08-28,1,1507,3,700
1508,Ube-B4/C-1508/E-317-3630,1508,317,2017-01-13,2018-01-13,3,1508,4,2000
1509,Ube-B5/C-1509/E-380-0190,1509,380,2016-01-18,2017-01-17,0,1509,5,1800
1510,Ube-B6/C-1510/E-172-2965,1510,172,2015-10-01,2016-09-30,4,1510,6,1800
1511,Ube-B7/C-1511/E-771-6009,1511,771,2018-12-08,2019-12-08,2,1511,7,1600
1512,Ube-B8/C-1512/E-716-8946,1512,716,2018-09-20,2019-09-20,0,1512,8,2400
1513,Ube-B9/C-1513/E-774-3396,1513,774,2019-10-26,2020-10-25,0,1513,9,1900
1514,Ube-B10/C-1514/E-356-5227,1514,356,2019-08-08,2020-08-07,1,1514,10,2000
1515,Ube-B11/C-1515/E-961-1321,1515,961,2019-10-11,2020-10-10,2,1515,11,2200
1516,Ube-B12/C-1516/E-213-1605,1516,213,2019-10-21,2020-10-20,3,1516,12,600
1517,Ube-B13/C-1517/E-390-8840,1517,390,2016-11-26,2017-11-26,4,1517,13,600
1518,Ube-B14/C-1518/E-957-7236,1518,957,2018-05-28,2019-05-28,3,1518,14,1400
1519,Ube-B15/C-1519/E-987-1730,1519,987,2019-08-31,2020-08-30,1,1519,15,1000
1520,Ube-B0/C-1520/E-425-1249,1520,425,2018-06-19,2019-06-19,1,1520,0,1000
1521,Ube-B1/C-1521/E-125-6478,1521,125,2019-04-29,2020-04-28,3,1521,1,2500
1522,Ube-B2/C-1522/E-16-0423,1522,16,2016-11-14,2017-11-14,1,1522,2,2200
1523,Ube-B3/C-1523/E-579-1074,1523,579,2019-03-28,2020-03-27,0,1523,3,800
1524,Ube-B4/C-1524/E-927-3021,1524,927,2013-08-18,2014-08-18,1,1524,4,400
1525,Ube-B5/C-1525/E-290-1283,1525,290,2019-01-24,2020-01-24,0,1525,5,1200
1526,Ube-B6/C-1526/E-718-0858,1526,718,2017-06-19,2018-06-19,2,1526,6,2500
1527,Ube-B7/C-1527/E-787-7203,1527,787,2015-06-16,2016-06-15,1,1527,7,600
1528,Ube-B8/C-1528/E-239-0977,1528,239,2019-08-20,2020-08-19,1,1528,8,300
1529,Ube-B9/C-1529/E-513-4812,1529,513,2019-02-04,2020-02-04,2,1529,9,900
1530,Ube-B10/C-1530/E-972-9505,1530,972,2018-10-10,2019-10-10,3,1530,10,800
1531,Ube-B11/C-1531/E-615-8741,1531,615,2014-11-24,2015-11-24,4,1531,11,2200
1532,Ube-B12/C-1532/E-699-3052,1532,699,2018-10-22,2019-10-22,0,1532,12,2200
1533,Ube-B13/C-1533/E-964-2106,1533,964,2018-10-19,2019-10-19,4,1533,13,1400
1534,Ube-B14/C-1534/E-608-2184,1534,608,2014-12-06,2015-12-06,3,1534,14,1400
1535,Ube-B15/C-1535/E-795-5827,1535,795,2019-05-21,2020-05-20,1,1535,15,1100
1536,Ube-B0/C-1536/E-484-3401,1536,484,2016-12-15,2017-12-15,1,1536,0,2400
1537,Ube-B1/C-1537/E-462-8734,1537,462,2018-03-21,2019-03-21,2,1537,1,1900
1538,Ube-B2/C-1538/E-482-6546,1538,482,2019-09-04,2020-09-03,1,1538,2,2100
1539,Ube-B3/C-1539/E-144-0955,1539,144,2017-08-26,2018-08-26,1,1539,3,2100
1540,Ube-B4/C-1540/E-127-5865,1540,127,2019-01-28,2020-01-28,3,1540,4,1700
1541,Ube-B5/C-1541/E-12-3258,1541,12,2017-03-28,2018-03-28,3,1541,5,1800
1542,Ube-B6/C-1542/E-611-1717,1542,611,2019-10-15,2020-10-14,2,1542,6,600
1543,Ube-B7/C-1543/E-202-2990,1543,202,2019-05-01,2020-04-30,4,1543,7,900
1544,Ube-B8/C-1544/E-648-8115,1544,648,2017-04-20,2018-04-20,2,1544,8,800
1545,Ube-B9/C-1545/E-567-3902,1545,567,2016-01-11,2017-01-10,2,1545,9,400
1546,Ube-B10/C-1546/E-761-8175,1546,761,2018-12-20,2019-12-20,1,1546,10,1200
1547,Ube-B11/C-1547/E-142-3232,1547,142,2018-04-16,2019-04-16,4,1547,11,1200
1548,Ube-B12/C-1548/E-989-6089,1548,989,2018-05-12,2019-05-12,4,1548,12,400
1549,Ube-B13/C-1549/E-169-7771,1549,169,2015-09-24,2016-09-23,3,1549,13,2500
1550,Ube-B14/C-1550/E-182-2089,1550,182,2016-12-31,2017-12-31,4,1550,14,2400
1551,Ube-B15/C-1551/E-716-0427,1551,716,2016-06-11,2017-06-11,0,1551,15,1100
1552,Ube-B0/C-1552/E-345-8540,1552,345,2019-02-14,2020-02-14,2,1552,0,2000
1553,Ube-B1/C-1553/E-849-4499,1553,849,2019-09-21,2020-09-20,4,1553,1,300
1554,Ube-B2/C-1554/E-145-5464,1554,145,2019-12-29,2020-12-28,1,1554,2,1300
1555,Ube-B3/C-1555/E-116-6368,1555,116,2014-10-06,2015-10-06,2,1555,3,900
1556,Ube-B4/C-1556/E-132-5752,1556,132,2019-07-26,2020-07-25,0,1556,4,1900
1557,Ube-B5/C-1557/E-151-2907,1557,151,2019-02-15,2020-02-15,3,1557,5,1900
1558,Ube-B6/C-1558/E-632-4787,1558,632,2015-02-17,2016-02-17,4,1558,6,300
1559,Ube-B7/C-1559/E-625-6694,1559,625,2012-09-11,2013-09-11,3,1559,7,2100
1560,Ube-B8/C-1560/E-217-6938,1560,217,2010-12-18,2011-12-18,3,1560,8,1500
1561,Ube-B9/C-1561/E-649-8205,1561,649,2017-02-18,2018-02-18,0,1561,9,1500
1562,Ube-B10/C-1562/E-769-2024,1562,769,2016-10-08,2017-10-08,3,1562,10,1300
1563,Ube-B11/C-1563/E-500-4474,1563,500,2019-01-23,2020-01-23,1,1563,11,1600
1564,Ube-B12/C-1564/E-470-0526,1564,470,2019-08-19,2020-08-18,0,1564,12,1100
1565,Ube-B13/C-1565/E-312-9877,1565,312,2017-04-19,2018-04-19,3,1565,13,1500
1566,Ube-B14/C-1566/E-772-0194,1566,772,2017-10-18,2018-10-18,0,1566,14,1500
1567,Ube-B15/C-1567/E-229-6466,1567,229,2017-07-18,2018-07-18,0,1567,15,700
1568,Ube-B0/C-1568/E-268-4524,1568,268,2012-10-27,2013-10-27,3,1568,0,1100
1569,Ube-B1/C-1569/E-410-8042,1569,410,2016-05-12,2017-05-12,3,1569,1,1000
1570,Ube-B2/C-1570/E-237-7360,1570,237,2019-08-23,2020-08-22,3,1570,2,300
1571,Ube-B3/C-1571/E-273-4631,1571,273,2017-01-18,2018-01-18,3,1571,3,1400
1572,Ube-B4/C-1572/E-135-3239,1572,135,2017-05-14,2018-05-14,1,1572,4,1300
1573,Ube-B5/C-1573/E-416-4149,1573,416,2017-11-20,2018-11-20,0,1573,5,2000
1574,Ube-B6/C-1574/E-313-8147,1574,313,2018-02-25,2019-02-25,2,1574,6,1700
1575,Ube-B7/C-1575/E-153-4673,1575,153,2019-12-05,2020-12-04,0,1575,7,800
1576,Ube-B8/C-1576/E-360-0418,1576,360,2014-04-16,2015-04-16,0,1576,8,800
1577,Ube-B9/C-1577/E-121-2575,1577,121,2017-07-16,2018-07-16,1,1577,9,500
1578,Ube-B10/C-1578/E-474-8062,1578,474,2019-09-21,2020-09-20,0,1578,10,400
1579,Ube-B11/C-1579/E-737-8075,1579,737,2015-03-10,2016-03-09,2,1579,11,2000
1580,Ube-B12/C-1580/E-348-2051,1580,348,2019-04-18,2020-04-17,3,1580,12,2000
1581,Ube-B13/C-1581/E-809-9225,1581,809,2019-08-25,2020-08-24,0,1581,13,1300
1582,Ube-B14/C-1582/E-182-4457,1582,182,2018-05-01,2019-05-01,4,1582,14,1200
1583,Ube-B15/C-1583/E-589-5871,1583,589,2017-06-06,2018-06-06,1,1583,15,1300
1584,Ube-B0/C-1584/E-660-5352,1584,660,2014-11-15,2015-11-15,3,1584,0,1600
1585,Ube-B1/C-1585/E-707-5491,1585,707,2016-06-12,2017-06-12,2,1585,1,2500
1586,Ube-B2/C-1586/E-289-5104,1586,289,2012-05-31,2013-05-31,4,1586,2,2300
1587,Ube-B3/C-1587/E-672-9394,1587,672,2019-06-21,2020-06-20,0,1587,3,1100
1588,Ube-B4/C-1588/E-563-4886,1588,563,2016-11-25,2017-11-25,4,1588,4,2500
1589,Ube-B5/C-1589/E-935-8960,1589,935,2019-01-20,2020-01-20,0,1589,5,2200
1590,Ube-B6/C-1590/E-558-3067,1590,558,2016-05-19,2017-05-19,2,1590,6,2300
1591,Ube-B7/C-1591/E-42-4713,1591,42,2014-11-24,2015-11-24,3,1591,7,1200
1592,Ube-B8/C-1592/E-486-9955,1592,486,2018-04-04,2019-04-04,1,1592,8,1600
1593,Ube-B9/C-1593/E-462-4952,1593,462,2014-08-20,2015-08-20,4,1593,9,800
1594,Ube-B10/C-1594/E-94-3113,1594,94,2010-06-16,2011-06-16,4,1594,10,1600
1595,Ube-B11/C-1595/E-481-5089,1595,481,2017-05-22,2018-05-22,0,1595,11,800
1596,Ube-B12/C-1596/E-51-2023,1596,51,2019-06-20,2020-06-19,4,1596,12,900
1597,Ube-B13/C-1597/E-246-1447,1597,246,2017-02-08,2018-02-08,0,1597,13,600
1598,Ube-B14/C-1598/E-573-1409,1598,573,2019-07-17,2020-07-16,0,1598,14,1000
1599,Ube-B15/C-1599/E-171-2925,1599,171,2017-09-10,2018-09-10,1,1599,15,300
1600,Ube-B0/C-1600/E-634-1438,1600,634,2019-12-07,2020-12-06,2,1600,0,1500
1601,Ube-B1/C-1601/E-157-1998,1601,157,2019-10-01,2020-09-30,0,1601,1,1900
1602,Ube-B2/C-1602/E-354-1083,1602,354,2016-04-22,2017-04-22,2,1602,2,300
1603,Ube-B3/C-1603/E-497-8379,1603,497,2014-06-06,2015-06-06,3,1603,3,700
1604,Ube-B4/C-1604/E-459-5287,1604,459,2019-11-15,2020-11-14,1,1604,4,1200
1605,Ube-B5/C-1605/E-485-7740,1605,485,2017-09-21,2018-09-21,1,1605,5,2000
1606,Ube-B6/C-1606/E-836-6862,1606,836,2019-11-15,2020-11-14,0,1606,6,400
1607,Ube-B7/C-1607/E-955-1042,1607,955,2018-04-15,2019-04-15,0,1607,7,1400
1608,Ube-B8/C-1608/E-512-9985,1608,512,2019-09-28,2020-09-27,0,1608,8,2000
1609,Ube-B9/C-1609/E-419-5507,1609,419,2019-08-04,2020-08-03,1,1609,9,2100
1610,Ube-B10/C-1610/E-844-6388,1610,844,2018-05-09,2019-05-09,0,1610,10,2300
1611,Ube-B11/C-1611/E-998-7599,1611,998,2015-09-19,2016-09-18,2,1611,11,2000
1612,Ube-B12/C-1612/E-566-6762,1612,566,2011-12-22,2012-12-21,3,1612,12,300
1613,Ube-B13/C-1613/E-363-0976,1613,363,2019-10-05,2020-10-04,0,1613,13,1000
1614,Ube-B14/C-1614/E-11-6831,1614,11,2019-08-09,2020-08-08,1,1614,14,700
1615,Ube-B15/C-1615/E-376-1439,1615,376,2017-06-26,2018-06-26,4,1615,15,1400
1616,Ube-B0/C-1616/E-332-2030,1616,332,2019-07-16,2020-07-15,3,1616,0,2500
1617,Ube-B1/C-1617/E-134-3835,1617,134,2019-09-15,2020-09-14,1,1617,1,400
1618,Ube-B2/C-1618/E-585-9254,1618,585,2016-04-04,2017-04-04,2,1618,2,1000
1619,Ube-B3/C-1619/E-5-5194,1619,5,2019-12-10,2020-12-09,0,1619,3,900
1620,Ube-B4/C-1620/E-306-3804,1620,306,2019-11-04,2020-11-03,0,1620,4,1900
1621,Ube-B5/C-1621/E-941-5816,1621,941,2019-04-19,2020-04-18,3,1621,5,2200
1622,Ube-B6/C-1622/E-648-4959,1622,648,2019-09-28,2020-09-27,3,1622,6,2100
1623,Ube-B7/C-1623/E-989-7154,1623,989,2019-06-14,2020-06-13,4,1623,7,2200
1624,Ube-B8/C-1624/E-837-8983,1624,837,2015-10-26,2016-10-25,0,1624,8,1000
1625,Ube-B9/C-1625/E-181-8034,1625,181,2019-12-27,2020-12-26,4,1625,9,1200
1626,Ube-B10/C-1626/E-707-0583,1626,707,2017-02-14,2018-02-14,3,1626,10,2000
1627,Ube-B11/C-1627/E-165-1406,1627,165,2018-09-05,2019-09-05,3,1627,11,600
1628,Ube-B12/C-1628/E-628-8713,1628,628,2018-01-26,2019-01-26,1,1628,12,1300
1629,Ube-B13/C-1629/E-942-6033,1629,942,2015-12-25,2016-12-24,1,1629,13,2100
1630,Ube-B14/C-1630/E-762-8214,1630,762,2019-09-10,2020-09-09,3,1630,14,1100
1631,Ube-B15/C-1631/E-91-7494,1631,91,2015-09-23,2016-09-22,1,1631,15,1700
