insurance_id,insurance_number,client_id,employee_id,begin_date,expiration_date,insuranceType_id,payment_id,branch_id,price
1262,Ube-B14/C-1262/E-334-2420,1262,334,2012-11-22,2013-11-22,0,1262,14,1300
1263,Ube-B15/C-1263/E-57-8889,1263,57,2018-10-24,2019-10-24,2,1263,15,2300
1264,Ube-B0/C-1264/E-564-5726,1264,564,2018-05-03,2019-05-03,0,1264,0,1700
1265,Ube-B1/C-1265/E-912-3730,1265,912,2019-06-28,2020-06-27,3,1265,1,1700
1266,Ube-B2/C-1266/E-585-8087,1266,585,2018-10-12,2019-10-12,1,1266,2,500
1267,Ube-B3/C-1267/E-938-4269,1267,938,2018-06-10,2019-06-10,1,1267,3,2400
1268,Ube-B4/C-1268/E-523-2972,1268,523,2016-12-05,2017-12-05,2,1268,4,2300
1269,Ube-B5/C-1269/E-713-4297,1269,713,2015-04-07,2016-04-06,1,1269,5,900
1270,Ube-B6/C-1270/E-805-2756,1270,805,2017-11-25,2018-11-25,0,1270,6,600
1271,Ube-B7/C-1271/E-785-5668,1271,785,2019-10-10,2020-10-09,1,1271,7,2200
1272,Ube-B8/C-1272/E-465-2817,1272,465,2015-10-17,2016-10-16,1,1272,8,1500
1273,Ube-B9/C-1273/E-411-4660,1273,411,2011-05-20,2012-05-19,2,1273,9,1500
1274,Ube-B10/C-1274/E-457-8501,1274,457,2018-01-25,2019-01-25,2,1274,10,2100
1275,Ube-B11/C-1275/E-749-5917,1275,749,2019-09-23,2020-09-22,3,1275,11,400
1276,Ube-B12/C-1276/E-121-1847,1276,121,2017-02-21,2018-02-21,2,1276,12,300
1277,Ube-B13/C-1277/E-210-8026,1277,210,2019-10-17,2020-10-16,1,1277,13,500
1278,Ube-B14/C-1278/E-791-8671,1278,791,2019-08-16,2020-08-15,1,1278,14,1500
1279,Ube-B15/C-1279/E-92-1684,1279,92,2018-11-01,2019-11-01,3,1279,15,1900
1280,Ube-B0/C-1280/E-96-5652,1280,96,2014-03-07,2015-03-07,1,1280,0,1700
1281,Ube-B1/C-1281/E-454-5016,1281,454,2011-10-06,2012-10-05,2,1281,1,2100
1282,Ube-B2/C-1282/E-522-0377,1282,522,2016-08-13,2017-08-13,0,1282,2,600
1283,Ube-B3/C-1283/E-596-0991,1283,596,2019-12-16,2020-12-15,1,1283,3,500
1284,Ube-B4/C-1284/E-981-7305,1284,981,2015-01-24,2016-01-24,1,1284,4,600
1285,Ube-B5/C-1285/E-755-3560,1285,755,2016-03-21,2017-03-21,3,1285,5,400
1286,Ube-B6/C-1286/E-800-1406,1286,800,2015-09-10,2016-09-09,0,1286,6,300
1287,Ube-B7/C-1287/E-587-7513,1287,587,2015-04-21,2016-04-20,1,1287,7,600
1288,Ube-B8/C-1288/E-57-6086,1288,57,2015-09-10,2016-09-09,1,1288,8,700
1289,Ube-B9/C-1289/E-789-6005,1289,789,2019-09-16,2020-09-15,0,1289,9,800
1290,Ube-B10/C-1290/E-957-9365,1290,957,2016-03-12,2017-03-12,0,1290,10,2500
1291,Ube-B11/C-1291/E-785-7496,1291,785,2014-07-24,2015-07-24,2,1291,11,2100
1292,Ube-B12/C-1292/E-290-2659,1292,290,2018-03-08,2019-03-08,0,1292,12,700
1293,Ube-B13/C-1293/E-637-6176,1293,637,2019-04-19,2020-04-18,3,1293,13,2200
1294,Ube-B14/C-1294/E-3-6897,1294,3,2016-04-22,2017-04-22,3,1294,14,1600
1295,Ube-B15/C-1295/E-264-3866,1295,264,2013-03-19,2014-03-19,1,1295,15,1200
1296,Ube-B0/C-1296/E-185-0606,1296,185,2014-09-14,2015-09-14,1,1296,0,2300
1297,Ube-B1/C-1297/E-661-8787,1297,661,2018-07-07,2019-07-07,3,1297,1,700
1298,Ube-B2/C-1298/E-794-9150,1298,794,2019-09-24,2020-09-23,0,1298,2,1000
1299,Ube-B3/C-1299/E-823-5573,1299,823,2019-07-19,2020-07-18,3,1299,3,1000
1300,Ube-B4/C-1300/E-352-5953,1300,352,2019-12-17,2020-12-16,1,1300,4,1400
1301,Ube-B5/C-1301/E-615-5124,1301,615,2019-01-14,2020-01-14,2,1301,5,1000
1302,Ube-B6/C-1302/E-62-0386,1302,62,2017-01-30,2018-01-30,2,1302,6,900
1303,Ube-B7/C-1303/E-591-3520,1303,591,2019-05-03,2020-05-02,0,1303,7,900
1304,Ube-B8/C-1304/E-759-6380,1304,759,2019-11-09,2020-11-08,1,1304,8,600
1305,Ube-B9/C-1305/E-684-5137,1305,684,2017-03-12,2018-03-12,2,1305,9,1200
1306,Ube-B10/C-1306/E-199-1316,1306,199,2018-05-07,2019-05-07,3,1306,10,1500
1307,Ube-B11/C-1307/E-675-3084,1307,675,2019-12-21,2020-12-20,2,1307,11,600
1308,Ube-B12/C-1308/E-227-8120,1308,227,2016-02-03,2017-02-02,3,1308,12,1800
1309,Ube-B13/C-1309/E-594-3570,1309,594,2019-12-20,2020-12-19,1,1309,13,2400
1310,Ube-B14/C-1310/E-886-9316,1310,886,2019-04-04,2020-04-03,1,1310,14,500
1311,Ube-B15/C-1311/E-384-0008,1311,384,2016-11-22,2017-11-22,0,1311,15,1800
1312,Ube-B0/C-1312/E-688-4273,1312,688,2017-12-13,2018-12-13,2,1312,0,2000
1313,Ube-B1/C-1313/E-563-3802,1313,563,2019-10-03,2020-10-02,0,1313,1,700
1314,Ube-B2/C-1314/E-662-2160,1314,662,2015-07-11,2016-07-10,0,1314,2,500
1315,Ube-B3/C-1315/E-910-4774,1315,910,2019-01-17,2020-01-17,3,1315,3,800
1316,Ube-B4/C-1316/E-486-9874,1316,486,2019-12-26,2020-12-25,0,1316,4,1900
1317,Ube-B5/C-1317/E-840-3439,1317,840,2015-10-10,2016-10-09,2,1317,5,2000
1318,Ube-B6/C-1318/E-635-6438,1318,635,2019-07-05,2020-07-04,2,1318,6,2300
1319,Ube-B7/C-1319/E-746-9965,1319,746,2019-09-16,2020-09-15,1,1319,7,300
1320,Ube-B8/C-1320/E-786-7825,1320,786,2017-06-12,2018-06-12,1,1320,8,1800
1321,Ube-B9/C-1321/E-676-3913,1321,676,2017-02-17,2018-02-17,2,1321,9,2500
1322,Ube-B10/C-1322/E-58-9379,1322,58,2018-10-16,2019-10-16,0,1322,10,800
1323,Ube-B11/C-1323/E-82-1350,1323,82,2016-01-28,2017-01-27,2,1323,11,600
1324,Ube-B12/C-1324/E-353-4104,1324,353,2019-07-19,2020-07-18,1,1324,12,1800
1325,Ube-B13/C-1325/E-540-9994,1325,540,2018-03-03,2019-03-03,1,1325,13,400
1326,Ube-B14/C-1326/E-671-3619,1326,671,2016-05-02,2017-05-02,3,1326,14,2000
1327,Ube-B15/C-1327/E-865-6191,1327,865,2018-12-27,2019-12-27,0,1327,15,1100
1328,Ube-B0/C-1328/E-260-8810,1328,260,2017-05-03,2018-05-03,0,1328,0,600
1329,Ube-B1/C-1329/E-184-2216,1329,184,2014-04-25,2015-04-25,1,1329,1,1000
1330,Ube-B2/C-1330/E-717-3726,1330,717,2019-05-09,2020-05-08,2,1330,2,2100
1331,Ube-B3/C-1331/E-741-1323,1331,741,2019-11-09,2020-11-08,2,1331,3,900
1332,Ube-B4/C-1332/E-337-5635,1332,337,2016-07-11,2017-07-11,3,1332,4,1400
1333,Ube-B5/C-1333/E-430-4181,1333,430,2014-07-29,2015-07-29,3,1333,5,700
1334,Ube-B6/C-1334/E-356-1861,1334,356,2019-10-05,2020-10-04,2,1334,6,1300
1335,Ube-B7/C-1335/E-915-5786,1335,915,2019-04-28,2020-04-27,2,1335,7,400
1336,Ube-B8/C-1336/E-423-2750,1336,423,2018-07-07,2019-07-07,1,1336,8,2300
1337,Ube-B9/C-1337/E-719-3611,1337,719,2018-08-21,2019-08-21,2,1337,9,1600
1338,Ube-B10/C-1338/E-514-3294,1338,514,2017-04-21,2018-04-21,0,1338,10,2000
1339,Ube-B11/C-1339/E-190-5049,1339,190,2019-12-21,2020-12-20,0,1339,11,1100
1340,Ube-B12/C-1340/E-291-4442,1340,291,2017-11-05,2018-11-05,2,1340,12,500
1341,Ube-B13/C-1341/E-554-4148,1341,554,2016-03-28,2017-03-28,1,1341,13,1500
1342,Ube-B14/C-1342/E-523-1756,1342,523,2014-09-11,2015-09-11,0,1342,14,2400
1343,Ube-B15/C-1343/E-613-7745,1343,613,2019-02-11,2020-02-11,3,1343,15,2300
1344,Ube-B0/C-1344/E-523-8346,1344,523,2017-08-05,2018-08-05,0,1344,0,1700
1345,Ube-B1/C-1345/E-856-0078,1345,856,2018-10-11,2019-10-11,3,1345,1,1500
1346,Ube-B2/C-1346/E-803-8327,1346,803,2016-06-26,2017-06-26,2,1346,2,1300
1347,Ube-B3/C-1347/E-766-0724,1347,766,2018-01-19,2019-01-19,2,1347,3,1200
1348,Ube-B4/C-1348/E-373-5768,1348,373,2017-10-27,2018-10-27,0,1348,4,1600
1349,Ube-B5/C-1349/E-432-5341,1349,432,2017-01-03,2018-01-03,0,1349,5,600
1350,Ube-B6/C-1350/E-409-1712,1350,409,2019-07-24,2020-07-23,3,1350,6,2000
1351,Ube-B7/C-1351/E-21-9980,1351,21,2019-08-29,2020-08-28,1,1351,7,900
1352,Ube-B8/C-1352/E-64-4187,1352,64,2017-06-17,2018-06-17,2,1352,8,2500
1353,Ube-B9/C-1353/E-678-4461,1353,678,2019-04-30,2020-04-29,0,1353,9,2100
1354,Ube-B10/C-1354/E-981-5156,1354,981,2018-02-13,2019-02-13,3,1354,10,1900
1355,Ube-B11/C-1355/E-732-1332,1355,732,2010-10-11,2011-10-11,0,1355,11,400
1356,Ube-B12/C-1356/E-493-4382,1356,493,2018-07-21,2019-07-21,3,1356,12,2200
1357,Ube-B13/C-1357/E-470-3991,1357,470,2019-07-16,2020-07-15,1,1357,13,1400
1358,Ube-B14/C-1358/E-801-6490,1358,801,2014-06-23,2015-06-23,0,1358,14,2400
1359,Ube-B15/C-1359/E-107-9298,1359,107,2016-06-04,2017-06-04,3,1359,15,1700
1360,Ube-B0/C-1360/E-740-5590,1360,740,2018-04-10,2019-04-10,3,1360,0,600
1361,Ube-B1/C-1361/E-134-9424,1361,134,2017-02-17,2018-02-17,2,1361,1,1900
1362,Ube-B2/C-1362/E-385-4283,1362,385,2011-12-13,2012-12-12,0,1362,2,900
1363,Ube-B3/C-1363/E-8-4666,1363,8,2019-04-06,2020-04-05,0,1363,3,1600
1364,Ube-B4/C-1364/E-46-2777,1364,46,2016-04-02,2017-04-02,1,1364,4,1900
1365,Ube-B5/C-1365/E-228-1851,1365,228,2019-12-20,2020-12-19,1,1365,5,2200
1366,Ube-B6/C-1366/E-120-2636,1366,120,2018-06-21,2019-06-21,0,1366,6,2300
1367,Ube-B7/C-1367/E-190-9758,1367,190,2019-12-01,2020-11-30,3,1367,7,900
1368,Ube-B8/C-1368/E-348-7307,1368,348,2018-01-07,2019-01-07,0,1368,8,1700
1369,Ube-B9/C-1369/E-741-8753,1369,741,2019-11-11,2020-11-10,1,1369,9,2400
1370,Ube-B10/C-1370/E-195-7000,1370,195,2019-11-04,2020-11-03,2,1370,10,1100
1371,Ube-B11/C-1371/E-73-7907,1371,73,2019-09-29,2020-09-28,2,1371,11,1600
1372,Ube-B12/C-1372/E-99-2250,1372,99,2019-09-02,2020-09-01,0,1372,12,1700
1373,Ube-B13/C-1373/E-41-4389,1373,41,2016-09-16,2017-09-16,1,1373,13,1800
1374,Ube-B14/C-1374/E-746-2769,1374,746,2014-06-21,2015-06-21,3,1374,14,300
1375,Ube-B15/C-1375/E-431-0162,1375,431,2019-05-03,2020-05-02,3,1375,15,1400
1376,Ube-B0/C-1376/E-573-1176,1376,573,2014-08-17,2015-08-17,3,1376,0,1500
1377,Ube-B1/C-1377/E-842-6488,1377,842,2015-12-03,2016-12-02,0,1377,1,400
1378,Ube-B2/C-1378/E-687-2196,1378,687,2018-06-07,2019-06-07,1,1378,2,2300
1379,Ube-B3/C-1379/E-566-6787,1379,566,2012-05-28,2013-05-28,3,1379,3,1300
1380,Ube-B4/C-1380/E-452-6463,1380,452,2019-08-03,2020-08-02,0,1380,4,1200
1381,Ube-B5/C-1381/E-234-8195,1381,234,2014-11-20,2015-11-20,0,1381,5,1300
1382,Ube-B6/C-1382/E-830-2242,1382,830,2014-09-01,2015-09-01,1,1382,6,2400
1383,Ube-B7/C-1383/E-41-4293,1383,41,2015-01-14,2016-01-14,1,1383,7,1300
1384,Ube-B8/C-1384/E-979-4526,1384,979,2015-07-19,2016-07-18,2,1384,8,1200
1385,Ube-B9/C-1385/E-794-2975,1385,794,2019-09-14,2020-09-13,1,1385,9,2100
1386,Ube-B10/C-1386/E-277-5524,1386,277,2015-08-07,2016-08-06,3,1386,10,2500
1387,Ube-B11/C-1387/E-311-0160,1387,311,2015-08-02,2016-08-01,0,1387,11,600
1388,Ube-B12/C-1388/E-322-2123,1388,322,2011-04-13,2012-04-12,1,1388,12,2000
1389,Ube-B13/C-1389/E-340-6934,1389,340,2016-09-14,2017-09-14,1,1389,13,1600
1390,Ube-B14/C-1390/E-313-2203,1390,313,2018-12-04,2019-12-04,0,1390,14,1700
1391,Ube-B15/C-1391/E-258-7466,1391,258,2015-12-15,2016-12-14,2,1391,15,600
1392,Ube-B0/C-1392/E-324-4892,1392,324,2017-06-29,2018-06-29,3,1392,0,1400
1393,Ube-B1/C-1393/E-30-0183,1393,30,2018-03-29,2019-03-29,2,1393,1,400
1394,Ube-B2/C-1394/E-163-4045,1394,163,2015-03-24,2016-03-23,0,1394,2,2200
1395,Ube-B3/C-1395/E-26-3563,1395,26,2019-04-17,2020-04-16,3,1395,3,900
1396,Ube-B4/C-1396/E-18-6040,1396,18,2017-06-19,2018-06-19,3,1396,4,2500
1397,Ube-B5/C-1397/E-418-4952,1397,418,2018-08-15,2019-08-15,1,1397,5,700
1398,Ube-B6/C-1398/E-590-7647,1398,590,2013-10-31,2014-10-31,0,1398,6,1300
1399,Ube-B7/C-1399/E-716-1139,1399,716,2018-05-25,2019-05-25,1,1399,7,900
1400,Ube-B8/C-1400/E-738-3221,1400,738,2019-02-05,2020-02-05,1,1400,8,1000
1401,Ube-B9/C-1401/E-123-5076,1401,123,2019-10-22,2020-10-21,3,1401,9,800
1402,Ube-B10/C-1402/E-375-8018,1402,375,2019-03-24,2020-03-23,2,1402,10,1000
1403,Ube-B11/C-1403/E-838-9048,1403,838,2016-06-01,2017-06-01,1,1403,11,2300
1404,Ube-B12/C-1404/E-220-5285,1404,220,2019-11-12,2020-11-11,2,1404,12,2100
1405,Ube-B13/C-1405/E-341-2464,1405,341,2015-03-20,2016-03-19,0,1405,13,1200
1406,Ube-B14/C-1406/E-830-7698,1406,830,2012-06-11,2013-06-11,3,1406,14,2500
1407,Ube-B15/C-1407/E-446-5861,1407,446,2019-05-06,2020-05-05,3,1407,15,1900
1408,Ube-B0/C-1408/E-181-3063,1408,181,2019-12-25,2020-12-24,2,1408,0,700
1409,Ube-B1/C-1409/E-866-4470,1409,866,2015-02-23,2016-02-23,0,1409,1,1100
1410,Ube-B2/C-1410/E-966-0538,1410,966,2019-08-13,2020-08-12,3,1410,2,2100
1411,Ube-B3/C-1411/E-890-0571,1411,890,2017-01-08,2018-01-08,2,1411,3,2000
1412,Ube-B4/C-1412/E-653-5519,1412,653,2019-12-22,2020-12-21,0,1412,4,600
1413,Ube-B5/C-1413/E-702-1140,1413,702,2016-05-10,2017-05-10,0,1413,5,1500
1414,Ube-B6/C-1414/E-409-8567,1414,409,2019-06-29,2020-06-28,1,1414,6,1700
1415,Ube-B7/C-1415/E-580-0551,1415,580,2019-03-05,2020-03-04,3,1415,7,1300
1416,Ube-B8/C-1416/E-194-8773,1416,194,2018-07-04,2019-07-04,1,1416,8,2300
1417,Ube-B9/C-1417/E-73-7808,1417,73,2019-08-12,2020-08-11,3,1417,9,300
1418,Ube-B10/C-1418/E-963-5771,1418,963,2017-09-15,2018-09-15,3,1418,10,900
1419,Ube-B11/C-1419/E-839-8580,1419,839,2017-05-16,2018-05-16,3,1419,11,2200
1420,Ube-B12/C-1420/E-496-9796,1420,496,2019-04-02,2020-04-01,1,1420,12,900
1421,Ube-B13/C-1421/E-139-7851,1421,139,2019-08-22,2020-08-21,3,1421,13,2200
1422,Ube-B14/C-1422/E-232-0536,1422,232,2019-01-26,2020-01-26,0,1422,14,2100
1423,Ube-B15/C-1423/E-450-3817,1423,450,2019-05-01,2020-04-30,3,1423,15,1300
1424,Ube-B0/C-1424/E-564-4848,1424,564,2019-06-22,2020-06-21,3,1424,0,1300
1425,Ube-B1/C-1425/E-348-0474,1425,348,2016-10-20,2017-10-20,1,1425,1,300
1426,Ube-B2/C-1426/E-395-0959,1426,395,2014-12-19,2015-12-19,0,1426,2,600
1427,Ube-B3/C-1427/E-54-1445,1427,54,2019-06-28,2020-06-27,2,1427,3,1900
1428,Ube-B4/C-1428/E-728-4249,1428,728,2016-05-29,2017-05-29,1,1428,4,1900
1429,Ube-B5/C-1429/E-432-0151,1429,432,2015-07-16,2016-07-15,3,1429,5,2200
1430,Ube-B6/C-1430/E-611-4657,1430,611,2019-10-28,2020-10-27,2,1430,6,2100
1431,Ube-B7/C-1431/E-450-1674,1431,450,2018-12-06,2019-12-06,3,1431,7,300
1432,Ube-B8/C-1432/E-388-3974,1432,388,2016-03-18,2017-03-18,1,1432,8,2100
1433,Ube-B9/C-1433/E-122-5250,1433,122,2017-04-30,2018-04-30,2,1433,9,2400
1434,Ube-B10/C-1434/E-727-3470,1434,727,2016-10-30,2017-10-30,1,1434,10,600
1435,Ube-B11/C-1435/E-327-7021,1435,327,2019-11-03,2020-11-02,2,1435,11,300
1436,Ube-B12/C-1436/E-834-2959,1436,834,2019-04-25,2020-04-24,2,1436,12,1100
1437,Ube-B13/C-1437/E-140-4161,1437,140,2015-05-19,2016-05-18,0,1437,13,2300
1438,Ube-B14/C-1438/E-75-1183,1438,75,2018-08-19,2019-08-19,3,1438,14,2200
1439,Ube-B15/C-1439/E-814-4623,1439,814,2018-11-30,2019-11-30,2,1439,15,2000
1440,Ube-B0/C-1440/E-402-8885,1440,402,2015-05-05,2016-05-04,2,1440,0,2200
1441,Ube-B1/C-1441/E-448-2524,1441,448,2012-02-18,2013-02-17,3,1441,1,2200
1442,Ube-B2/C-1442/E-430-5011,1442,430,2017-10-27,2018-10-27,2,1442,2,2400
1443,Ube-B3/C-1443/E-993-5621,1443,993,2019-10-05,2020-10-04,0,1443,3,1400
1444,Ube-B4/C-1444/E-427-3362,1444,427,2018-02-07,2019-02-07,2,1444,4,1300
1445,Ube-B5/C-1445/E-336-7674,1445,336,2015-03-26,2016-03-25,0,1445,5,800
1446,Ube-B6/C-1446/E-166-6349,1446,166,2013-10-28,2014-10-28,2,1446,6,1000
1447,Ube-B7/C-1447/E-235-9921,1447,235,2019-10-25,2020-10-24,1,1447,7,400
1448,Ube-B8/C-1448/E-537-5808,1448,537,2017-10-08,2018-10-08,2,1448,8,1300
1449,Ube-B9/C-1449/E-147-8843,1449,147,2018-09-15,2019-09-15,2,1449,9,900
1450,Ube-B10/C-1450/E-391-3443,1450,391,2017-01-28,2018-01-28,0,1450,10,1700
1451,Ube-B11/C-1451/E-374-5639,1451,374,2016-12-16,2017-12-16,1,1451,11,400
1452,Ube-B12/C-1452/E-76-7555,1452,76,2016-11-05,2017-11-05,0,1452,12,600
1453,Ube-B13/C-1453/E-875-7842,1453,875,2012-08-02,2013-08-02,1,1453,13,1500
1454,Ube-B14/C-1454/E-800-7448,1454,800,2012-04-08,2013-04-08,2,1454,14,1800
1455,Ube-B15/C-1455/E-407-9349,1455,407,2019-04-20,2020-04-19,3,1455,15,2100
1456,Ube-B0/C-1456/E-881-4450,1456,881,2019-08-13,2020-08-12,1,1456,0,1000
1457,Ube-B1/C-1457/E-311-8039,1457,311,2016-02-27,2017-02-26,3,1457,1,800
1458,Ube-B2/C-1458/E-44-7736,1458,44,2017-05-13,2018-05-13,3,1458,2,1200
1459,Ube-B3/C-1459/E-749-8026,1459,749,2019-09-26,2020-09-25,0,1459,3,1600
1460,Ube-B4/C-1460/E-495-7404,1460,495,2014-12-23,2015-12-23,1,1460,4,2300
1461,Ube-B5/C-1461/E-810-7421,1461,810,2019-06-02,2020-06-01,3,1461,5,1400
1462,Ube-B6/C-1462/E-240-0280,1462,240,2019-10-16,2020-10-15,2,1462,6,1800
1463,Ube-B7/C-1463/E-104-6843,1463,104,2018-06-02,2019-06-02,0,1463,7,800
1464,Ube-B8/C-1464/E-172-4924,1464,172,2017-06-06,2018-06-06,0,1464,8,400
1465,Ube-B9/C-1465/E-184-2469,1465,184,2012-08-14,2013-08-14,2,1465,9,700
1466,Ube-B10/C-1466/E-347-4466,1466,347,2017-01-12,2018-01-12,0,1466,10,1300
1467,Ube-B11/C-1467/E-258-5376,1467,258,2018-09-02,2019-09-02,2,1467,11,1700
1468,Ube-B12/C-1468/E-427-3996,1468,427,2017-06-30,2018-06-30,2,1468,12,1400
1469,Ube-B13/C-1469/E-529-6844,1469,529,2018-06-29,2019-06-29,3,1469,13,2500
1470,Ube-B14/C-1470/E-175-9038,1470,175,2011-12-03,2012-12-02,1,1470,14,700
1471,Ube-B15/C-1471/E-171-7204,1471,171,2018-08-04,2019-08-04,1,1471,15,2400
1472,Ube-B0/C-1472/E-947-7467,1472,947,2016-10-27,2017-10-27,0,1472,0,300
1473,Ube-B1/C-1473/E-411-1523,1473,411,2013-04-11,2014-04-11,3,1473,1,1000
1474,Ube-B2/C-1474/E-836-9909,1474,836,2019-11-02,2020-11-01,2,1474,2,1600
1475,Ube-B3/C-1475/E-413-5273,1475,413,2016-06-01,2017-06-01,3,1475,3,2000
1476,Ube-B4/C-1476/E-586-8727,1476,586,2015-05-30,2016-05-29,2,1476,4,1000
1477,Ube-B5/C-1477/E-684-5041,1477,684,2017-06-03,2018-06-03,1,1477,5,1100
1478,Ube-B6/C-1478/E-254-9279,1478,254,2016-06-17,2017-06-17,0,1478,6,2400
1479,Ube-B7/C-1479/E-748-5447,1479,748,2019-09-06,2020-09-05,2,1479,7,700
1480,Ube-B8/C-1480/E-518-2938,1480,518,2019-01-29,2020-01-29,1,1480,8,400
1481,Ube-B9/C-1481/E-588-5177,1481,588,2019-05-19,2020-05-18,1,1481,9,1500
1482,Ube-B10/C-1482/E-85-0569,1482,85,2019-01-21,2020-01-21,2,1482,10,2200
1483,Ube-B11/C-1483/E-172-2099,1483,172,2017-03-15,2018-03-15,2,1483,11,1700
1484,Ube-B12/C-1484/E-475-4807,1484,475,2018-12-16,2019-12-16,2,1484,12,2000
1485,Ube-B13/C-1485/E-945-4119,1485,945,2013-02-11,2014-02-11,1,1485,13,300
1486,Ube-B14/C-1486/E-570-8028,1486,570,2019-10-05,2020-10-04,1,1486,14,1700
1487,Ube-B15/C-1487/E-48-5427,1487,48,2018-03-08,2019-03-08,2,1487,15,1300
1488,Ube-B0/C-1488/E-631-2636,1488,631,2019-02-25,2020-02-25,2,1488,0,1600
1489,Ube-B1/C-1489/E-313-9105,1489,313,2012-03-16,2013-03-16,2,1489,1,1500
1490,Ube-B2/C-1490/E-724-3218,1490,724,2017-05-26,2018-05-26,3,1490,2,1900
1491,Ube-B3/C-1491/E-28-2597,1491,28,2018-02-11,2019-02-11,3,1491,3,900
1492,Ube-B4/C-1492/E-162-1188,1492,162,2018-12-06,2019-12-06,1,1492,4,2200
1493,Ube-B5/C-1493/E-530-9951,1493,530,2018-01-18,2019-01-18,0,1493,5,2000
1494,Ube-B6/C-1494/E-298-4791,1494,298,2011-08-13,2012-08-12,3,1494,6,2100
1495,Ube-B7/C-1495/E-369-2554,1495,369,2019-06-10,2020-06-09,3,1495,7,1500
1496,Ube-B8/C-1496/E-914-6420,1496,914,2019-12-05,2020-12-04,0,1496,8,1600
1497,Ube-B9/C-1497/E-707-7653,1497,707,2016-11-20,2017-11-20,1,1497,9,900
1498,Ube-B10/C-1498/E-129-7070,1498,129,2019-07-24,2020-07-23,1,1498,10,1600
1499,Ube-B11/C-1499/E-500-9263,1499,500,2019-07-23,2020-07-22,0,1499,11,800
1500,Ube-B12/C-1500/E-247-7000,1500,247,2017-09-02,2018-09-02,3,1500,12,2100
1501,Ube-B13/C-1501/E-858-8462,1501,858,2018-11-06,2019-11-06,1,1501,13,500
1502,Ube-B14/C-1502/E-294-4773,1502,294,2019-10-29,2020-10-28,3,1502,14,1600
1503,Ube-B15/C-1503/E-959-9378,1503,959,2011-10-10,2012-10-09,1,1503,15,2200
1504,Ube-B0/C-1504/E-213-9492,1504,213,2019-03-05,2020-03-04,3,1504,0,2000
1505,Ube-B1/C-1505/E-494-4090,1505,494,2016-05-18,2017-05-18,1,1505,1,800
1506,Ube-B2/C-1506/E-715-0593,1506,715,2018-01-13,2019-01-13,1,1506,2,2500
1507,Ube-B3/C-1507/E-469-9355,1507,469,2013-08-13,2014-08-13,1,1507,3,1200
1508,Ube-B4/C-1508/E-230-0779,1508,230,2019-01-27,2020-01-27,1,1508,4,1200
1509,Ube-B5/C-1509/E-991-9035,1509,991,2018-11-23,2019-11-23,0,1509,5,1100
1510,Ube-B6/C-1510/E-980-5198,1510,980,2017-07-20,2018-07-20,2,1510,6,1300
1511,Ube-B7/C-1511/E-535-6403,1511,535,2019-03-21,2020-03-20,0,1511,7,2000
1512,Ube-B8/C-1512/E-864-3246,1512,864,2016-07-12,2017-07-12,3,1512,8,1000
1513,Ube-B9/C-1513/E-533-0239,1513,533,2019-04-23,2020-04-22,3,1513,9,1000
1514,Ube-B10/C-1514/E-229-1964,1514,229,2017-09-02,2018-09-02,2,1514,10,300
1515,Ube-B11/C-1515/E-580-8816,1515,580,2015-03-07,2016-03-06,0,1515,11,2000
1516,Ube-B12/C-1516/E-767-7899,1516,767,2018-12-22,2019-12-22,0,1516,12,2500
1517,Ube-B13/C-1517/E-946-5591,1517,946,2019-08-05,2020-08-04,2,1517,13,1300
1518,Ube-B14/C-1518/E-761-6113,1518,761,2018-02-23,2019-02-23,3,1518,14,1000
1519,Ube-B15/C-1519/E-159-2924,1519,159,2019-06-23,2020-06-22,2,1519,15,400
1520,Ube-B0/C-1520/E-259-1498,1520,259,2016-02-18,2017-02-17,2,1520,0,1900
1521,Ube-B1/C-1521/E-592-3885,1521,592,2019-07-11,2020-07-10,3,1521,1,2400
1522,Ube-B2/C-1522/E-896-2260,1522,896,2019-12-12,2020-12-11,3,1522,2,1100
1523,Ube-B3/C-1523/E-830-3118,1523,830,2015-05-05,2016-05-04,2,1523,3,1700
1524,Ube-B4/C-1524/E-381-9057,1524,381,2017-05-29,2018-05-29,2,1524,4,1800
1525,Ube-B5/C-1525/E-26-5278,1525,26,2018-08-08,2019-08-08,1,1525,5,1000
1526,Ube-B6/C-1526/E-962-5654,1526,962,2015-03-31,2016-03-30,3,1526,6,1800
1527,Ube-B7/C-1527/E-977-2735,1527,977,2019-11-28,2020-11-27,3,1527,7,500
1528,Ube-B8/C-1528/E-820-0421,1528,820,2015-10-29,2016-10-28,2,1528,8,600
1529,Ube-B9/C-1529/E-105-2790,1529,105,2013-06-01,2014-06-01,1,1529,9,2300
1530,Ube-B10/C-1530/E-122-8898,1530,122,2016-08-21,2017-08-21,1,1530,10,1800
1531,Ube-B11/C-1531/E-464-9032,1531,464,2016-08-29,2017-08-29,3,1531,11,2100
1532,Ube-B12/C-1532/E-954-7549,1532,954,2019-04-02,2020-04-01,3,1532,12,1200
1533,Ube-B13/C-1533/E-359-2024,1533,359,2016-09-15,2017-09-15,3,1533,13,1400
1534,Ube-B14/C-1534/E-755-5681,1534,755,2014-08-29,2015-08-29,3,1534,14,2300
1535,Ube-B15/C-1535/E-427-0826,1535,427,2019-04-25,2020-04-24,0,1535,15,1200
1536,Ube-B0/C-1536/E-435-8221,1536,435,2017-10-05,2018-10-05,0,1536,0,900
