insurance_id,insurance_number,client_id,employee_id,begin_date,expiration_date,insuranceType_id,payment_id,branch_id,price
3067,Ube-B11/C-3067/E-344-6174,3067,344,2019-08-29,2020-08-28,0,3067,11,800
3068,Ube-B12/C-3068/E-533-5296,3068,533,2019-08-31,2020-08-30,0,3068,12,2300
3069,Ube-B13/C-3069/E-367-0343,3069,367,2014-03-15,2015-03-15,3,3069,13,900
3070,Ube-B14/C-3070/E-102-4277,3070,102,2019-10-11,2020-10-10,2,3070,14,1200
3071,Ube-B15/C-3071/E-604-8033,3071,604,2018-01-13,2019-01-13,3,3071,15,300
3072,Ube-B0/C-3072/E-698-8637,3072,698,2014-12-26,2015-12-26,3,3072,0,1500
3073,Ube-B1/C-3073/E-550-7707,3073,550,2013-04-21,2014-04-21,1,3073,1,2000
3074,Ube-B2/C-3074/E-879-9677,3074,879,2013-11-02,2014-11-02,0,3074,2,700
3075,Ube-B3/C-3075/E-133-0589,3075,133,2014-11-29,2015-11-29,2,3075,3,2100
3076,Ube-B4/C-3076/E-580-8946,3076,580,2018-09-06,2019-09-06,3,3076,4,1800
3077,Ube-B5/C-3077/E-83-7432,3077,83,2014-04-27,2015-04-27,3,3077,5,400
3078,Ube-B6/C-3078/E-429-5681,3078,429,2013-11-17,2014-11-17,0,3078,6,800
3079,Ube-B7/C-3079/E-696-5865,3079,696,2015-08-22,2016-08-21,0,3079,7,1400
3080,Ube-B8/C-3080/E-388-4934,3080,388,2018-08-18,2019-08-18,3,3080,8,1200
3081,Ube-B9/C-3081/E-863-8968,3081,863,2017-08-20,2018-08-20,3,3081,9,2300
3082,Ube-B10/C-3082/E-383-4872,3082,383,2018-07-29,2019-07-29,3,3082,10,400
3083,Ube-B11/C-3083/E-856-9643,3083,856,2018-03-18,2019-03-18,0,3083,11,2000
3084,Ube-B12/C-3084/E-810-3332,3084,810,2018-12-08,2019-12-08,2,3084,12,1700
3085,Ube-B13/C-3085/E-858-5104,3085,858,2017-06-25,2018-06-25,2,3085,13,1700
3086,Ube-B14/C-3086/E-262-9219,3086,262,2017-02-13,2018-02-13,1,3086,14,400
3087,Ube-B15/C-3087/E-604-1275,3087,604,2016-10-23,2017-10-23,2,3087,15,500
3088,Ube-B0/C-3088/E-518-8969,3088,518,2018-05-04,2019-05-04,2,3088,0,1300
3089,Ube-B1/C-3089/E-697-7352,3089,697,2019-06-14,2020-06-13,3,3089,1,800
3090,Ube-B2/C-3090/E-475-9107,3090,475,2014-11-14,2015-11-14,1,3090,2,1800
3091,Ube-B3/C-3091/E-37-5438,3091,37,2016-09-30,2017-09-30,1,3091,3,400
3092,Ube-B4/C-3092/E-269-4113,3092,269,2018-01-11,2019-01-11,2,3092,4,1700
3093,Ube-B5/C-3093/E-727-4494,3093,727,2012-10-15,2013-10-15,2,3093,5,2400
3094,Ube-B6/C-3094/E-181-0096,3094,181,2019-11-15,2020-11-14,3,3094,6,2200
3095,Ube-B7/C-3095/E-513-2845,3095,513,2019-11-21,2020-11-20,3,3095,7,1600
3096,Ube-B8/C-3096/E-563-0549,3096,563,2017-08-23,2018-08-23,3,3096,8,1200
3097,Ube-B9/C-3097/E-69-9232,3097,69,2018-08-21,2019-08-21,1,3097,9,2000
3098,Ube-B10/C-3098/E-792-7379,3098,792,2015-07-19,2016-07-18,0,3098,10,1200
3099,Ube-B11/C-3099/E-611-4565,3099,611,2013-08-31,2014-08-31,1,3099,11,1700
3100,Ube-B12/C-3100/E-961-1837,3100,961,2013-06-11,2014-06-11,0,3100,12,2400
3101,Ube-B13/C-3101/E-646-0467,3101,646,2014-05-05,2015-05-05,2,3101,13,1400
3102,Ube-B14/C-3102/E-839-3739,3102,839,2016-03-27,2017-03-27,1,3102,14,900
3103,Ube-B15/C-3103/E-774-4572,3103,774,2018-12-13,2019-12-13,2,3103,15,2400
3104,Ube-B0/C-3104/E-667-1323,3104,667,2019-07-04,2020-07-03,2,3104,0,1900
3105,Ube-B1/C-3105/E-459-9425,3105,459,2015-02-03,2016-02-03,3,3105,1,2400
3106,Ube-B2/C-3106/E-529-0399,3106,529,2017-02-10,2018-02-10,2,3106,2,700
3107,Ube-B3/C-3107/E-54-0618,3107,54,2019-12-01,2020-11-30,3,3107,3,600
3108,Ube-B4/C-3108/E-699-5715,3108,699,2015-08-05,2016-08-04,2,3108,4,2300
3109,Ube-B5/C-3109/E-482-9827,3109,482,2016-08-19,2017-08-19,2,3109,5,1000
3110,Ube-B6/C-3110/E-51-0953,3110,51,2019-04-01,2020-03-31,3,3110,6,1900
3111,Ube-B7/C-3111/E-393-2643,3111,393,2018-12-23,2019-12-23,1,3111,7,1400
3112,Ube-B8/C-3112/E-200-7669,3112,200,2019-05-22,2020-05-21,1,3112,8,800
3113,Ube-B9/C-3113/E-262-6348,3113,262,2014-10-26,2015-10-26,2,3113,9,1800
3114,Ube-B10/C-3114/E-944-7560,3114,944,2013-09-19,2014-09-19,0,3114,10,1800
3115,Ube-B11/C-3115/E-187-3105,3115,187,2017-02-06,2018-02-06,2,3115,11,1600
3116,Ube-B12/C-3116/E-480-9850,3116,480,2018-03-26,2019-03-26,0,3116,12,600
3117,Ube-B13/C-3117/E-994-4471,3117,994,2019-02-19,2020-02-19,1,3117,13,1400
3118,Ube-B14/C-3118/E-215-1971,3118,215,2016-07-07,2017-07-07,1,3118,14,2200
3119,Ube-B15/C-3119/E-355-7000,3119,355,2010-08-05,2011-08-05,3,3119,15,2100
3120,Ube-B0/C-3120/E-255-7781,3120,255,2012-06-16,2013-06-16,3,3120,0,1600
3121,Ube-B1/C-3121/E-448-0940,3121,448,2015-07-17,2016-07-16,1,3121,1,700
3122,Ube-B2/C-3122/E-719-0745,3122,719,2013-02-04,2014-02-04,1,3122,2,2400
3123,Ube-B3/C-3123/E-743-9783,3123,743,2019-12-07,2020-12-06,3,3123,3,1500
3124,Ube-B4/C-3124/E-579-3018,3124,579,2019-07-02,2020-07-01,0,3124,4,1300
3125,Ube-B5/C-3125/E-65-4274,3125,65,2019-08-21,2020-08-20,0,3125,5,2200
3126,Ube-B6/C-3126/E-653-8430,3126,653,2018-08-13,2019-08-13,3,3126,6,400
3127,Ube-B7/C-3127/E-142-5281,3127,142,2015-08-04,2016-08-03,0,3127,7,700
3128,Ube-B8/C-3128/E-584-1343,3128,584,2016-12-23,2017-12-23,0,3128,8,900
3129,Ube-B9/C-3129/E-30-4755,3129,30,2018-01-20,2019-01-20,3,3129,9,2200
3130,Ube-B10/C-3130/E-660-5436,3130,660,2016-03-05,2017-03-05,3,3130,10,1500
3131,Ube-B11/C-3131/E-363-7549,3131,363,2019-10-19,2020-10-18,0,3131,11,2300
3132,Ube-B12/C-3132/E-326-8925,3132,326,2019-11-24,2020-11-23,3,3132,12,1100
3133,Ube-B13/C-3133/E-255-5146,3133,255,2019-03-02,2020-03-01,0,3133,13,700
3134,Ube-B14/C-3134/E-928-2888,3134,928,2019-10-28,2020-10-27,1,3134,14,1500
3135,Ube-B15/C-3135/E-18-7276,3135,18,2019-05-03,2020-05-02,3,3135,15,2500
3136,Ube-B0/C-3136/E-110-3543,3136,110,2016-09-15,2017-09-15,0,3136,0,2200
3137,Ube-B1/C-3137/E-16-3029,3137,16,2019-10-12,2020-10-11,1,3137,1,1300
3138,Ube-B2/C-3138/E-608-2442,3138,608,2018-05-28,2019-05-28,1,3138,2,700
3139,Ube-B3/C-3139/E-834-3985,3139,834,2011-07-03,2012-07-02,1,3139,3,1200
3140,Ube-B4/C-3140/E-842-0940,3140,842,2017-05-10,2018-05-10,1,3140,4,500
3141,Ube-B5/C-3141/E-228-5407,3141,228,2019-08-24,2020-08-23,3,3141,5,600
3142,Ube-B6/C-3142/E-93-6152,3142,93,2019-10-07,2020-10-06,0,3142,6,600
3143,Ube-B7/C-3143/E-522-6012,3143,522,2017-02-23,2018-02-23,0,3143,7,2000
3144,Ube-B8/C-3144/E-703-4610,3144,703,2017-02-15,2018-02-15,1,3144,8,900
3145,Ube-B9/C-3145/E-271-2505,3145,271,2019-08-19,2020-08-18,1,3145,9,1100
3146,Ube-B10/C-3146/E-798-9493,3146,798,2017-08-28,2018-08-28,0,3146,10,1200
3147,Ube-B11/C-3147/E-800-1667,3147,800,2019-12-29,2020-12-28,0,3147,11,2400
3148,Ube-B12/C-3148/E-481-7954,3148,481,2016-08-10,2017-08-10,1,3148,12,1100
3149,Ube-B13/C-3149/E-901-4266,3149,901,2011-07-23,2012-07-22,1,3149,13,2300
3150,Ube-B14/C-3150/E-654-1584,3150,654,2013-07-06,2014-07-06,1,3150,14,1100
3151,Ube-B15/C-3151/E-575-5462,3151,575,2017-04-23,2018-04-23,1,3151,15,1000
3152,Ube-B0/C-3152/E-358-8368,3152,358,2013-09-21,2014-09-21,2,3152,0,2200
3153,Ube-B1/C-3153/E-818-7983,3153,818,2019-11-17,2020-11-16,2,3153,1,2000
3154,Ube-B2/C-3154/E-536-1006,3154,536,2010-05-09,2011-05-09,2,3154,2,1900
3155,Ube-B3/C-3155/E-141-6640,3155,141,2019-06-02,2020-06-01,2,3155,3,300
3156,Ube-B4/C-3156/E-144-5923,3156,144,2016-10-17,2017-10-17,2,3156,4,1800
3157,Ube-B5/C-3157/E-964-6150,3157,964,2011-09-08,2012-09-07,1,3157,5,2100
3158,Ube-B6/C-3158/E-869-4134,3158,869,2016-04-01,2017-04-01,2,3158,6,1500
3159,Ube-B7/C-3159/E-554-4709,3159,554,2014-04-05,2015-04-05,0,3159,7,1300
3160,Ube-B8/C-3160/E-832-8536,3160,832,2018-10-12,2019-10-12,2,3160,8,1900
3161,Ube-B9/C-3161/E-562-2218,3161,562,2019-12-27,2020-12-26,0,3161,9,1300
3162,Ube-B10/C-3162/E-923-3549,3162,923,2019-12-11,2020-12-10,2,3162,10,1600
3163,Ube-B11/C-3163/E-301-1828,3163,301,2019-12-20,2020-12-19,2,3163,11,1400
3164,Ube-B12/C-3164/E-63-6306,3164,63,2019-11-24,2020-11-23,2,3164,12,1400
3165,Ube-B13/C-3165/E-148-1804,3165,148,2016-01-16,2017-01-15,2,3165,13,1700
3166,Ube-B14/C-3166/E-970-0330,3166,970,2014-07-16,2015-07-16,2,3166,14,600
3167,Ube-B15/C-3167/E-892-5908,3167,892,2016-01-02,2017-01-01,2,3167,15,600
3168,Ube-B0/C-3168/E-457-1015,3168,457,2017-09-29,2018-09-29,1,3168,0,1400
3169,Ube-B1/C-3169/E-821-3287,3169,821,2016-05-11,2017-05-11,0,3169,1,1900
3170,Ube-B2/C-3170/E-722-1866,3170,722,2019-05-11,2020-05-10,3,3170,2,2100
3171,Ube-B3/C-3171/E-549-6715,3171,549,2015-12-10,2016-12-09,2,3171,3,700
3172,Ube-B4/C-3172/E-285-7595,3172,285,2019-01-11,2020-01-11,3,3172,4,2000
3173,Ube-B5/C-3173/E-332-8849,3173,332,2019-04-29,2020-04-28,3,3173,5,2100
3174,Ube-B6/C-3174/E-461-3844,3174,461,2015-06-04,2016-06-03,3,3174,6,1300
3175,Ube-B7/C-3175/E-843-5757,3175,843,2019-04-17,2020-04-16,3,3175,7,2200
3176,Ube-B8/C-3176/E-504-9651,3176,504,2018-05-14,2019-05-14,3,3176,8,1900
3177,Ube-B9/C-3177/E-994-2019,3177,994,2018-10-04,2019-10-04,0,3177,9,400
3178,Ube-B10/C-3178/E-472-6225,3178,472,2016-01-05,2017-01-04,1,3178,10,1100
3179,Ube-B11/C-3179/E-578-3290,3179,578,2015-09-17,2016-09-16,0,3179,11,400
3180,Ube-B12/C-3180/E-109-1575,3180,109,2016-01-18,2017-01-17,1,3180,12,2400
3181,Ube-B13/C-3181/E-966-2975,3181,966,2017-01-28,2018-01-28,3,3181,13,1000
3182,Ube-B14/C-3182/E-555-2319,3182,555,2012-08-06,2013-08-06,1,3182,14,600
3183,Ube-B15/C-3183/E-453-4905,3183,453,2019-05-23,2020-05-22,3,3183,15,500
3184,Ube-B0/C-3184/E-67-2922,3184,67,2018-01-14,2019-01-14,1,3184,0,2500
3185,Ube-B1/C-3185/E-462-3220,3185,462,2013-01-24,2014-01-24,3,3185,1,1700
3186,Ube-B2/C-3186/E-891-8319,3186,891,2017-06-25,2018-06-25,2,3186,2,400
3187,Ube-B3/C-3187/E-926-6755,3187,926,2018-02-15,2019-02-15,1,3187,3,2300
3188,Ube-B4/C-3188/E-870-6307,3188,870,2018-12-28,2019-12-28,0,3188,4,1200
3189,Ube-B5/C-3189/E-106-3581,3189,106,2019-11-21,2020-11-20,0,3189,5,1300
3190,Ube-B6/C-3190/E-680-4091,3190,680,2016-10-12,2017-10-12,1,3190,6,300
3191,Ube-B7/C-3191/E-511-8031,3191,511,2016-09-20,2017-09-20,1,3191,7,1900
3192,Ube-B8/C-3192/E-576-3273,3192,576,2019-06-13,2020-06-12,0,3192,8,1200
3193,Ube-B9/C-3193/E-225-5722,3193,225,2017-08-05,2018-08-05,2,3193,9,1600
3194,Ube-B10/C-3194/E-406-7406,3194,406,2017-08-13,2018-08-13,1,3194,10,1400
3195,Ube-B11/C-3195/E-54-6009,3195,54,2019-03-30,2020-03-29,2,3195,11,2100
3196,Ube-B12/C-3196/E-666-1367,3196,666,2019-08-01,2020-07-31,0,3196,12,2000
3197,Ube-B13/C-3197/E-744-3541,3197,744,2016-12-16,2017-12-16,0,3197,13,1100
3198,Ube-B14/C-3198/E-206-0098,3198,206,2019-10-19,2020-10-18,2,3198,14,1800
3199,Ube-B15/C-3199/E-578-0266,3199,578,2017-04-12,2018-04-12,3,3199,15,1500
3200,Ube-B0/C-3200/E-675-5825,3200,675,2018-04-14,2019-04-14,2,3200,0,1000
3201,Ube-B1/C-3201/E-123-1787,3201,123,2017-08-18,2018-08-18,3,3201,1,800
3202,Ube-B2/C-3202/E-125-7524,3202,125,2017-10-10,2018-10-10,2,3202,2,900
3203,Ube-B3/C-3203/E-778-5792,3203,778,2017-09-03,2018-09-03,0,3203,3,600
3204,Ube-B4/C-3204/E-270-1447,3204,270,2019-09-12,2020-09-11,1,3204,4,1600
3205,Ube-B5/C-3205/E-634-3016,3205,634,2017-03-24,2018-03-24,0,3205,5,1700
3206,Ube-B6/C-3206/E-526-5897,3206,526,2017-09-09,2018-09-09,2,3206,6,800
3207,Ube-B7/C-3207/E-961-9342,3207,961,2014-11-30,2015-11-30,1,3207,7,700
3208,Ube-B8/C-3208/E-888-0581,3208,888,2018-10-04,2019-10-04,3,3208,8,1100
3209,Ube-B9/C-3209/E-408-0238,3209,408,2014-06-13,2015-06-13,1,3209,9,1900
3210,Ube-B10/C-3210/E-63-1999,3210,63,2019-11-26,2020-11-25,0,3210,10,2500
3211,Ube-B11/C-3211/E-170-3231,3211,170,2018-10-08,2019-10-08,1,3211,11,2400
3212,Ube-B12/C-3212/E-6-0084,3212,6,2012-04-06,2013-04-06,2,3212,12,1600
3213,Ube-B13/C-3213/E-616-6010,3213,616,2017-11-12,2018-11-12,3,3213,13,600
3214,Ube-B14/C-3214/E-821-0398,3214,821,2016-10-20,2017-10-20,0,3214,14,1300
3215,Ube-B15/C-3215/E-632-6868,3215,632,2015-06-06,2016-06-05,1,3215,15,1200
3216,Ube-B0/C-3216/E-836-7549,3216,836,2018-07-15,2019-07-15,1,3216,0,1100
3217,Ube-B1/C-3217/E-245-8614,3217,245,2019-12-21,2020-12-20,0,3217,1,2300
3218,Ube-B2/C-3218/E-30-1346,3218,30,2014-06-14,2015-06-14,1,3218,2,500
3219,Ube-B3/C-3219/E-483-4235,3219,483,2018-10-05,2019-10-05,0,3219,3,1500
3220,Ube-B4/C-3220/E-911-3345,3220,911,2018-12-27,2019-12-27,2,3220,4,1800
3221,Ube-B5/C-3221/E-529-0501,3221,529,2019-08-31,2020-08-30,1,3221,5,900
3222,Ube-B6/C-3222/E-58-7997,3222,58,2017-06-04,2018-06-04,0,3222,6,1500
3223,Ube-B7/C-3223/E-783-0231,3223,783,2019-05-31,2020-05-30,1,3223,7,1100
3224,Ube-B8/C-3224/E-666-1563,3224,666,2019-07-15,2020-07-14,0,3224,8,1000
3225,Ube-B9/C-3225/E-463-9234,3225,463,2017-05-06,2018-05-06,0,3225,9,2400
3226,Ube-B10/C-3226/E-784-7031,3226,784,2015-12-06,2016-12-05,3,3226,10,1800
3227,Ube-B11/C-3227/E-471-3760,3227,471,2015-03-13,2016-03-12,2,3227,11,600
3228,Ube-B12/C-3228/E-825-3433,3228,825,2017-06-30,2018-06-30,3,3228,12,600
3229,Ube-B13/C-3229/E-41-9661,3229,41,2019-06-11,2020-06-10,2,3229,13,1400
3230,Ube-B14/C-3230/E-63-7293,3230,63,2019-04-08,2020-04-07,2,3230,14,900
3231,Ube-B15/C-3231/E-655-4480,3231,655,2017-03-07,2018-03-07,2,3231,15,2000
3232,Ube-B0/C-3232/E-911-8763,3232,911,2019-12-13,2020-12-12,2,3232,0,1900
3233,Ube-B1/C-3233/E-629-1944,3233,629,2019-11-17,2020-11-16,3,3233,1,800
3234,Ube-B2/C-3234/E-150-4644,3234,150,2014-07-13,2015-07-13,2,3234,2,1700
3235,Ube-B3/C-3235/E-839-8264,3235,839,2017-05-29,2018-05-29,3,3235,3,500
3236,Ube-B4/C-3236/E-115-4227,3236,115,2019-11-28,2020-11-27,1,3236,4,1700
3237,Ube-B5/C-3237/E-936-8004,3237,936,2017-11-11,2018-11-11,0,3237,5,1700
3238,Ube-B6/C-3238/E-556-2438,3238,556,2019-12-14,2020-12-13,0,3238,6,2500
3239,Ube-B7/C-3239/E-284-4040,3239,284,2018-06-03,2019-06-03,2,3239,7,2500
3240,Ube-B8/C-3240/E-199-7763,3240,199,2019-03-07,2020-03-06,3,3240,8,1600
3241,Ube-B9/C-3241/E-750-3545,3241,750,2019-06-30,2020-06-29,3,3241,9,1400
3242,Ube-B10/C-3242/E-407-9505,3242,407,2016-05-13,2017-05-13,0,3242,10,600
3243,Ube-B11/C-3243/E-750-8880,3243,750,2015-03-24,2016-03-23,2,3243,11,2100
3244,Ube-B12/C-3244/E-413-0702,3244,413,2018-06-30,2019-06-30,2,3244,12,2200
3245,Ube-B13/C-3245/E-679-9839,3245,679,2019-03-22,2020-03-21,3,3245,13,1200
3246,Ube-B14/C-3246/E-315-1987,3246,315,2019-03-13,2020-03-12,2,3246,14,300
3247,Ube-B15/C-3247/E-537-2902,3247,537,2012-12-17,2013-12-17,3,3247,15,2500
3248,Ube-B0/C-3248/E-540-1730,3248,540,2017-08-15,2018-08-15,2,3248,0,700
3249,Ube-B1/C-3249/E-517-3183,3249,517,2013-07-30,2014-07-30,1,3249,1,1300
3250,Ube-B2/C-3250/E-602-9076,3250,602,2019-12-29,2020-12-28,2,3250,2,1800
3251,Ube-B3/C-3251/E-930-8369,3251,930,2012-12-12,2013-12-12,0,3251,3,300
3252,Ube-B4/C-3252/E-174-0041,3252,174,2018-08-26,2019-08-26,0,3252,4,1000
3253,Ube-B5/C-3253/E-295-4918,3253,295,2019-07-30,2020-07-29,3,3253,5,2200
3254,Ube-B6/C-3254/E-845-4728,3254,845,2019-01-19,2020-01-19,3,3254,6,800
3255,Ube-B7/C-3255/E-501-5045,3255,501,2018-07-07,2019-07-07,2,3255,7,1000
3256,Ube-B8/C-3256/E-347-5870,3256,347,2017-05-23,2018-05-23,3,3256,8,1800
3257,Ube-B9/C-3257/E-276-1410,3257,276,2014-03-06,2015-03-06,0,3257,9,2000
3258,Ube-B10/C-3258/E-605-5945,3258,605,2014-07-25,2015-07-25,1,3258,10,500
3259,Ube-B11/C-3259/E-487-5829,3259,487,2018-01-10,2019-01-10,1,3259,11,1200
3260,Ube-B12/C-3260/E-732-3398,3260,732,2016-06-21,2017-06-21,3,3260,12,2400
3261,Ube-B13/C-3261/E-897-4951,3261,897,2018-04-14,2019-04-14,3,3261,13,400
3262,Ube-B14/C-3262/E-121-2539,3262,121,2013-09-15,2014-09-15,3,3262,14,400
3263,Ube-B15/C-3263/E-510-0394,3263,510,2018-08-08,2019-08-08,2,3263,15,1100
3264,Ube-B0/C-3264/E-359-5074,3264,359,2018-10-30,2019-10-30,2,3264,0,2300
3265,Ube-B1/C-3265/E-613-2161,3265,613,2019-11-08,2020-11-07,2,3265,1,2500
3266,Ube-B2/C-3266/E-455-9183,3266,455,2019-11-18,2020-11-17,0,3266,2,1300
3267,Ube-B3/C-3267/E-156-3014,3267,156,2018-07-27,2019-07-27,3,3267,3,600
3268,Ube-B4/C-3268/E-152-9195,3268,152,2019-04-24,2020-04-23,1,3268,4,2400
3269,Ube-B5/C-3269/E-724-3480,3269,724,2016-04-23,2017-04-23,0,3269,5,1200
3270,Ube-B6/C-3270/E-109-5705,3270,109,2015-06-28,2016-06-27,0,3270,6,300
3271,Ube-B7/C-3271/E-497-4727,3271,497,2018-09-30,2019-09-30,2,3271,7,600
3272,Ube-B8/C-3272/E-285-9265,3272,285,2017-10-20,2018-10-20,0,3272,8,1000
3273,Ube-B9/C-3273/E-65-7752,3273,65,2019-06-05,2020-06-04,0,3273,9,2500
3274,Ube-B10/C-3274/E-235-5605,3274,235,2019-03-29,2020-03-28,0,3274,10,300
3275,Ube-B11/C-3275/E-310-2784,3275,310,2019-04-28,2020-04-27,3,3275,11,1500
3276,Ube-B12/C-3276/E-656-1612,3276,656,2013-03-19,2014-03-19,2,3276,12,2200
3277,Ube-B13/C-3277/E-134-6306,3277,134,2018-04-26,2019-04-26,1,3277,13,1000
3278,Ube-B14/C-3278/E-147-6666,3278,147,2019-04-06,2020-04-05,3,3278,14,1300
3279,Ube-B15/C-3279/E-552-0055,3279,552,2019-12-07,2020-12-06,3,3279,15,2400
3280,Ube-B0/C-3280/E-860-1657,3280,860,2018-06-03,2019-06-03,1,3280,0,1200
3281,Ube-B1/C-3281/E-236-8561,3281,236,2014-12-02,2015-12-02,3,3281,1,500
3282,Ube-B2/C-3282/E-899-0914,3282,899,2019-09-12,2020-09-11,1,3282,2,900
3283,Ube-B3/C-3283/E-968-0006,3283,968,2015-07-28,2016-07-27,0,3283,3,2000
3284,Ube-B4/C-3284/E-71-7139,3284,71,2016-03-12,2017-03-12,1,3284,4,500
3285,Ube-B5/C-3285/E-613-3057,3285,613,2019-09-26,2020-09-25,3,3285,5,1100
3286,Ube-B6/C-3286/E-84-9993,3286,84,2019-01-16,2020-01-16,2,3286,6,1500
3287,Ube-B7/C-3287/E-101-7845,3287,101,2015-12-25,2016-12-24,1,3287,7,2500
3288,Ube-B8/C-3288/E-715-8784,3288,715,2018-07-04,2019-07-04,1,3288,8,1500
3289,Ube-B9/C-3289/E-350-9600,3289,350,2019-02-26,2020-02-26,2,3289,9,900
3290,Ube-B10/C-3290/E-583-4214,3290,583,2018-09-09,2019-09-09,2,3290,10,1100
3291,Ube-B11/C-3291/E-154-7261,3291,154,2019-08-24,2020-08-23,3,3291,11,2400
3292,Ube-B12/C-3292/E-15-9305,3292,15,2017-08-18,2018-08-18,3,3292,12,1300
3293,Ube-B13/C-3293/E-113-5427,3293,113,2015-08-01,2016-07-31,3,3293,13,1300
3294,Ube-B14/C-3294/E-972-0046,3294,972,2018-11-25,2019-11-25,0,3294,14,1900
3295,Ube-B15/C-3295/E-742-3380,3295,742,2014-01-31,2015-01-31,3,3295,15,2300
3296,Ube-B0/C-3296/E-879-1783,3296,879,2013-02-12,2014-02-12,3,3296,0,400
3297,Ube-B1/C-3297/E-233-8302,3297,233,2016-11-09,2017-11-09,2,3297,1,600
3298,Ube-B2/C-3298/E-124-3774,3298,124,2011-06-21,2012-06-20,1,3298,2,2300
3299,Ube-B3/C-3299/E-846-3206,3299,846,2013-09-21,2014-09-21,1,3299,3,1700
3300,Ube-B4/C-3300/E-421-7519,3300,421,2019-06-01,2020-05-31,3,3300,4,2400
3301,Ube-B5/C-3301/E-745-0364,3301,745,2016-11-14,2017-11-14,0,3301,5,800
3302,Ube-B6/C-3302/E-716-8714,3302,716,2018-04-05,2019-04-05,0,3302,6,400
3303,Ube-B7/C-3303/E-953-2097,3303,953,2016-11-01,2017-11-01,0,3303,7,1300
3304,Ube-B8/C-3304/E-339-4155,3304,339,2019-03-20,2020-03-19,1,3304,8,300
3305,Ube-B9/C-3305/E-651-8117,3305,651,2019-06-14,2020-06-13,0,3305,9,1200
3306,Ube-B10/C-3306/E-141-5423,3306,141,2019-12-02,2020-12-01,0,3306,10,1500
3307,Ube-B11/C-3307/E-881-9704,3307,881,2017-08-08,2018-08-08,3,3307,11,2200
3308,Ube-B12/C-3308/E-445-2662,3308,445,2014-02-13,2015-02-13,1,3308,12,300
3309,Ube-B13/C-3309/E-772-1455,3309,772,2016-10-10,2017-10-10,1,3309,13,2200
3310,Ube-B14/C-3310/E-286-1265,3310,286,2018-03-29,2019-03-29,3,3310,14,1700
3311,Ube-B15/C-3311/E-358-5339,3311,358,2014-07-16,2015-07-16,1,3311,15,1100
3312,Ube-B0/C-3312/E-917-7077,3312,917,2015-03-18,2016-03-17,3,3312,0,600
3313,Ube-B1/C-3313/E-249-3298,3313,249,2019-08-25,2020-08-24,2,3313,1,1100
3314,Ube-B2/C-3314/E-558-1463,3314,558,2019-02-01,2020-02-01,3,3314,2,1000
3315,Ube-B3/C-3315/E-5-5167,3315,5,2019-07-28,2020-07-27,1,3315,3,1800
3316,Ube-B4/C-3316/E-619-9393,3316,619,2018-03-04,2019-03-04,3,3316,4,600
3317,Ube-B5/C-3317/E-677-8939,3317,677,2016-10-06,2017-10-06,0,3317,5,1600
3318,Ube-B6/C-3318/E-55-6667,3318,55,2018-03-23,2019-03-23,3,3318,6,1600
3319,Ube-B7/C-3319/E-214-5491,3319,214,2014-02-02,2015-02-02,1,3319,7,300
3320,Ube-B8/C-3320/E-748-1488,3320,748,2018-06-05,2019-06-05,3,3320,8,600
3321,Ube-B9/C-3321/E-203-7483,3321,203,2019-01-01,2020-01-01,3,3321,9,1100
3322,Ube-B10/C-3322/E-243-6522,3322,243,2016-01-18,2017-01-17,3,3322,10,2300
3323,Ube-B11/C-3323/E-608-7825,3323,608,2018-07-22,2019-07-22,3,3323,11,1100
3324,Ube-B12/C-3324/E-666-6992,3324,666,2019-10-29,2020-10-28,2,3324,12,2200
3325,Ube-B13/C-3325/E-273-5215,3325,273,2018-09-20,2019-09-20,2,3325,13,1100
3326,Ube-B14/C-3326/E-362-9004,3326,362,2019-03-29,2020-03-28,3,3326,14,400
3327,Ube-B15/C-3327/E-459-9506,3327,459,2012-04-26,2013-04-26,3,3327,15,600
3328,Ube-B0/C-3328/E-593-2942,3328,593,2019-08-04,2020-08-03,1,3328,0,400
3329,Ube-B1/C-3329/E-178-3833,3329,178,2018-08-19,2019-08-19,1,3329,1,500
3330,Ube-B2/C-3330/E-821-4113,3330,821,2019-04-18,2020-04-17,1,3330,2,1900
3331,Ube-B3/C-3331/E-40-8225,3331,40,2017-10-07,2018-10-07,3,3331,3,500
3332,Ube-B4/C-3332/E-128-3702,3332,128,2015-05-06,2016-05-05,1,3332,4,1100
3333,Ube-B5/C-3333/E-751-1385,3333,751,2016-10-13,2017-10-13,1,3333,5,1500
3334,Ube-B6/C-3334/E-921-8745,3334,921,2015-04-30,2016-04-29,3,3334,6,1100
3335,Ube-B7/C-3335/E-802-7010,3335,802,2016-08-31,2017-08-31,3,3335,7,700
3336,Ube-B8/C-3336/E-759-3471,3336,759,2018-10-24,2019-10-24,3,3336,8,2500
3337,Ube-B9/C-3337/E-281-9170,3337,281,2016-11-11,2017-11-11,2,3337,9,1800
3338,Ube-B10/C-3338/E-381-3429,3338,381,2011-10-08,2012-10-07,0,3338,10,2500
3339,Ube-B11/C-3339/E-975-7513,3339,975,2014-11-09,2015-11-09,1,3339,11,1100
3340,Ube-B12/C-3340/E-686-9377,3340,686,2018-05-21,2019-05-21,0,3340,12,1100
3341,Ube-B13/C-3341/E-391-8056,3341,391,2014-10-22,2015-10-22,1,3341,13,1800
